# Max laser power, a little lower laser power, a little more lower laser power
# TIME, CH1, TIME, CH1, TIME, CH1
1.42E-04, 0.2, 1.42E-04, 0.2, 1.42E-04, -0.2
1.42E-04, -0.2, 1.42E-04, 0, 1.42E-04, 0.2
1.42E-04, 0.2, 1.42E-04, 0, 1.42E-04, 0.2
1.42E-04, 0.4, 1.42E-04, 0.4, 1.42E-04, 0.2
1.42E-04, 0.2, 1.42E-04, 0.2, 1.42E-04, 0.2
1.42E-04, -0.2, 1.42E-04, 0, 1.42E-04, 0.4
1.42E-04, 0.2, 1.42E-04, 0.2, 1.42E-04, -0.2
1.42E-04, 0.2, 1.42E-04, 0.2, 1.42E-04, 0
1.42E-04, -0.2, 1.42E-04, 0.2, 1.42E-04, 0
1.42E-04, 0, 1.42E-04, 0, 1.42E-04, 0.4
1.42E-04, 0.4, 1.42E-04, 0.2, 1.42E-04, -0.2
1.42E-04, 0, 1.42E-04, 0.4, 1.42E-04, -0.4
1.42E-04, 0.2, 1.42E-04, 0, 1.42E-04, 0.2
1.42E-04, 0, 1.42E-04, 0, 1.42E-04, 0.2
1.42E-04, 0.4, 1.42E-04, 0.4, 1.42E-04, 0.2
1.42E-04, 0, 1.42E-04, 0.2, 1.42E-04, 0.6
1.42E-04, 0, 1.42E-04, 0, 1.42E-04, 0.4
1.42E-04, 0.2, 1.42E-04, 0.2, 1.42E-04, 0.4
1.42E-04, 0.4, 1.42E-04, 0.4, 1.42E-04, 0.2
1.42E-04, 0, 1.42E-04, 0.2, 1.42E-04, 0
1.42E-04, 0.2, 1.42E-04, 0.2, 1.42E-04, 0.2
1.42E-04, 0.6, 1.42E-04, 0.2, 1.42E-04, 0
1.42E-04, 0.2, 1.42E-04, 0.2, 1.42E-04, 0.2
1.42E-04, 0, 1.42E-04, 0, 1.42E-04, 0.2
1.42E-04, -0.2, 1.42E-04, -0.2, 1.42E-04, 0
1.42E-04, 0.2, 1.42E-04, 0.4, 1.42E-04, 0
1.42E-04, 0, 1.42E-04, 0, 1.42E-04, 0
1.42E-04, 0.2, 1.42E-04, 0.2, 1.42E-04, 0.2
1.42E-04, 0.4, 1.42E-04, 0, 1.42E-04, 0.2
1.42E-04, 0, 1.42E-04, 0.2, 1.42E-04, 0
1.42E-04, 0.4, 1.42E-04, 0, 1.42E-04, 0.2
1.42E-04, 0, 1.42E-04, 0.4, 1.42E-04, -0.2
1.42E-04, 0.2, 1.42E-04, -0.2, 1.42E-04, 0.2
1.42E-04, -0.2, 1.42E-04, 0.4, 1.42E-04, 0
1.42E-04, 0.6, 1.42E-04, -0.2, 1.42E-04, 0.2
1.42E-04, 0.2, 1.42E-04, 0, 1.42E-04, 0
1.42E-04, 0.2, 1.42E-04, 0.4, 1.42E-04, 0
1.42E-04, 0, 1.42E-04, 0, 1.42E-04, 0.2
1.42E-04, -0.2, 1.42E-04, 0, 1.42E-04, 0.2
1.42E-04, 0.2, 1.42E-04, 0, 1.42E-04, 0.4
1.42E-04, 0.2, 1.42E-04, 0, 1.42E-04, 0.2
1.42E-04, -0.2, 1.42E-04, -0.4, 1.42E-04, 0.4
1.42E-04, 0.2, 1.42E-04, 0.2, 1.42E-04, 0.2
1.42E-04, -0.2, 1.42E-04, 0.2, 1.42E-04, 0.4
1.42E-04, 0.2, 1.42E-04, 0.6, 1.42E-04, 0
1.42E-04, 0, 1.42E-04, 0.2, 1.42E-04, 0
1.42E-04, 0.2, 1.42E-04, 0.2, 1.42E-04, -0.4
1.42E-04, 0.2, 1.42E-04, 0, 1.42E-04, 0.4
1.42E-04, 0.2, 1.42E-04, 0.2, 1.42E-04, -0.2
1.42E-04, 0, 1.42E-04, 0, 1.42E-04, 0
1.43E-04, 0, 1.43E-04, 0.4, 1.43E-04, -0.2
1.43E-04, 0.4, 1.43E-04, -0.4, 1.43E-04, 0.4
1.43E-04, 0, 1.43E-04, 0, 1.43E-04, 0.2
1.43E-04, 0.2, 1.43E-04, 0, 1.43E-04, -0.2
1.43E-04, -0.2, 1.43E-04, 0, 1.43E-04, 0.4
1.43E-04, 0, 1.43E-04, 0, 1.43E-04, 0.2
1.43E-04, -0.2, 1.43E-04, 0, 1.43E-04, -0.2
1.43E-04, 0.2, 1.43E-04, 0, 1.43E-04, 0.2
1.43E-04, 0.4, 1.43E-04, -0.2, 1.43E-04, 0.2
1.43E-04, 0, 1.43E-04, 0, 1.43E-04, 0.2
1.43E-04, 0, 1.43E-04, 0.2, 1.43E-04, 0
1.43E-04, 0, 1.43E-04, 0, 1.43E-04, -0.4
1.43E-04, 0, 1.43E-04, -0.2, 1.43E-04, 0.4
1.43E-04, 0.2, 1.43E-04, 0, 1.43E-04, 0.2
1.43E-04, 0, 1.43E-04, 0.2, 1.43E-04, 0
1.43E-04, 0.2, 1.43E-04, 0, 1.43E-04, 0
1.43E-04, 0, 1.43E-04, 0.2, 1.43E-04, 0.2
1.43E-04, 0.4, 1.43E-04, -0.2, 1.43E-04, 0
1.43E-04, 0.6, 1.43E-04, -0.2, 1.43E-04, 0.2
1.43E-04, 0, 1.43E-04, 0.2, 1.43E-04, 0.4
1.43E-04, 0.2, 1.43E-04, 0, 1.43E-04, 0
1.43E-04, 0.2, 1.43E-04, 0.2, 1.43E-04, -0.2
1.43E-04, 0, 1.43E-04, 0.2, 1.43E-04, 0.2
1.43E-04, -0.2, 1.43E-04, -0.2, 1.43E-04, 0.2
1.43E-04, 0, 1.43E-04, 0, 1.43E-04, 0.4
1.43E-04, 0.4, 1.43E-04, -0.2, 1.43E-04, 0.4
1.43E-04, 0.2, 1.43E-04, 0.2, 1.43E-04, -0.2
1.43E-04, 0.2, 1.43E-04, 0.2, 1.43E-04, 0.4
1.43E-04, 0.4, 1.43E-04, 0.2, 1.43E-04, 0
1.43E-04, 0.2, 1.43E-04, -0.2, 1.43E-04, 0.4
1.43E-04, 0, 1.43E-04, 0.2, 1.43E-04, -0.4
1.43E-04, 0.4, 1.43E-04, 0.4, 1.43E-04, 0
1.43E-04, 0, 1.43E-04, 0, 1.43E-04, 0.2
1.43E-04, 0, 1.43E-04, -0.2, 1.43E-04, 0
1.43E-04, 0.2, 1.43E-04, 0.2, 1.43E-04, 0
1.43E-04, 0.2, 1.43E-04, 0, 1.43E-04, 0
1.43E-04, 0, 1.43E-04, 0, 1.43E-04, 0
1.43E-04, 0, 1.43E-04, 0, 1.43E-04, -0.2
1.43E-04, 0.4, 1.43E-04, 0, 1.43E-04, 0.2
1.43E-04, 0, 1.43E-04, -0.2, 1.43E-04, -0.2
1.43E-04, 0.4, 1.43E-04, 0.2, 1.43E-04, 0
1.43E-04, 0.2, 1.43E-04, 0.2, 1.43E-04, 0
1.43E-04, 0, 1.43E-04, 0.2, 1.43E-04, -0.2
1.43E-04, -0.2, 1.43E-04, 0, 1.43E-04, 0.2
1.43E-04, 0.2, 1.43E-04, 0.2, 1.43E-04, 0
1.43E-04, 0, 1.43E-04, 0, 1.43E-04, -0.2
1.43E-04, 0, 1.43E-04, 0, 1.43E-04, 0
1.43E-04, 0.2, 1.43E-04, 0, 1.43E-04, 0
1.43E-04, 0.2, 1.43E-04, 0.2, 1.43E-04, 0
1.43E-04, 0.2, 1.43E-04, 0.4, 1.43E-04, 0.2
1.44E-04, 0.2, 1.44E-04, 0.4, 1.44E-04, -0.2
1.44E-04, -0.2, 1.44E-04, 0, 1.44E-04, 0.2
1.44E-04, 0.2, 1.44E-04, 0.2, 1.44E-04, 0.6
1.44E-04, 0, 1.44E-04, -0.2, 1.44E-04, -0.2
1.44E-04, 0, 1.44E-04, 0, 1.44E-04, 0
1.44E-04, 0.2, 1.44E-04, 0.2, 1.44E-04, 0.2
1.44E-04, 0.2, 1.44E-04, 0.2, 1.44E-04, 0
1.44E-04, -0.2, 1.44E-04, 0, 1.44E-04, 0.2
1.44E-04, 0.4, 1.44E-04, 0.6, 1.44E-04, 0
1.44E-04, 0, 1.44E-04, 0.2, 1.44E-04, 0.2
1.44E-04, 0.2, 1.44E-04, 0, 1.44E-04, 0.2
1.44E-04, -0.2, 1.44E-04, 0, 1.44E-04, 0.6
1.44E-04, 0.2, 1.44E-04, 0.2, 1.44E-04, 0.2
1.44E-04, 0.2, 1.44E-04, 0.2, 1.44E-04, 0
1.44E-04, 0, 1.44E-04, 0, 1.44E-04, 0.2
1.44E-04, 0, 1.44E-04, 0.2, 1.44E-04, 0
1.44E-04, 0, 1.44E-04, 0.2, 1.44E-04, 0
1.44E-04, 0, 1.44E-04, -0.2, 1.44E-04, 0.2
1.44E-04, 0.2, 1.44E-04, 0, 1.44E-04, 0.4
1.44E-04, 0.2, 1.44E-04, 0.2, 1.44E-04, 0
1.44E-04, 0, 1.44E-04, 0.2, 1.44E-04, 0.4
1.44E-04, 0.4, 1.44E-04, 0.4, 1.44E-04, -0.2
1.44E-04, 0.2, 1.44E-04, -0.2, 1.44E-04, 0.4
1.44E-04, 0.2, 1.44E-04, 0, 1.44E-04, 0
1.44E-04, -0.2, 1.44E-04, 0.2, 1.44E-04, 0.4
1.44E-04, 0, 1.44E-04, 0, 1.44E-04, 0
1.44E-04, 0.2, 1.44E-04, 0.2, 1.44E-04, -0.2
1.44E-04, 0.2, 1.44E-04, 0.4, 1.44E-04, 0.2
1.44E-04, 0.4, 1.44E-04, 0, 1.44E-04, 0.2
1.44E-04, 0.2, 1.44E-04, 0.2, 1.44E-04, 0
1.44E-04, 0.2, 1.44E-04, -0.2, 1.44E-04, -0.2
1.44E-04, 0.4, 1.44E-04, 0.4, 1.44E-04, 0
1.44E-04, 0.2, 1.44E-04, -0.2, 1.44E-04, 0
1.44E-04, 0.2, 1.44E-04, 0, 1.44E-04, 0.2
1.44E-04, 0.4, 1.44E-04, 0, 1.44E-04, 0
1.44E-04, 0.2, 1.44E-04, 0.2, 1.44E-04, 0
1.44E-04, 0, 1.44E-04, 0.2, 1.44E-04, 0.4
1.44E-04, 0.2, 1.44E-04, 0.2, 1.44E-04, 0
1.44E-04, 0, 1.44E-04, 0.2, 1.44E-04, 0
1.44E-04, 0.4, 1.44E-04, 0, 1.44E-04, 0.2
1.44E-04, 0, 1.44E-04, -0.2, 1.44E-04, 0
1.44E-04, 0.2, 1.44E-04, 0.4, 1.44E-04, 0.2
1.44E-04, 0, 1.44E-04, 0.2, 1.44E-04, 0.6
1.44E-04, 0, 1.44E-04, 0.4, 1.44E-04, 0
1.44E-04, 0.2, 1.44E-04, 0.4, 1.44E-04, 0.2
1.44E-04, 0.2, 1.44E-04, 0.4, 1.44E-04, 0
1.44E-04, 0.2, 1.44E-04, 0.4, 1.44E-04, 0.4
1.44E-04, 0.6, 1.44E-04, 0.4, 1.44E-04, 0
1.44E-04, 0, 1.44E-04, 0, 1.44E-04, 0
1.44E-04, 0.2, 1.44E-04, -0.2, 1.44E-04, -0.4
1.45E-04, 0.2, 1.45E-04, 0.2, 1.45E-04, -0.2
1.45E-04, 0.2, 1.45E-04, 0, 1.45E-04, 0.2
1.45E-04, 0.4, 1.45E-04, 0.2, 1.45E-04, 0.2
1.45E-04, 0.4, 1.45E-04, 0.2, 1.45E-04, 0.2
1.45E-04, 0.2, 1.45E-04, 0.4, 1.45E-04, -0.2
1.45E-04, 0.2, 1.45E-04, 0.2, 1.45E-04, 0.2
1.45E-04, 0, 1.45E-04, 0.2, 1.45E-04, 0.2
1.45E-04, 0.2, 1.45E-04, 0, 1.45E-04, 0.4
1.45E-04, 0, 1.45E-04, 0.2, 1.45E-04, -0.2
1.45E-04, 0.2, 1.45E-04, 0, 1.45E-04, 0.2
1.45E-04, 0, 1.45E-04, 0, 1.45E-04, 0.2
1.45E-04, 0, 1.45E-04, 0.4, 1.45E-04, 0.2
1.45E-04, -0.2, 1.45E-04, 0, 1.45E-04, 0
1.45E-04, -0.2, 1.45E-04, 0, 1.45E-04, -0.2
1.45E-04, 0, 1.45E-04, 0.2, 1.45E-04, 0.2
1.45E-04, 0.2, 1.45E-04, 0.4, 1.45E-04, 0
1.45E-04, -0.2, 1.45E-04, 0, 1.45E-04, 0.4
1.45E-04, 0, 1.45E-04, 0, 1.45E-04, 0.2
1.45E-04, 0, 1.45E-04, 0, 1.45E-04, 0
1.45E-04, 0.2, 1.45E-04, 0.2, 1.45E-04, 0.2
1.45E-04, 0, 1.45E-04, 0, 1.45E-04, 0.2
1.45E-04, 0.2, 1.45E-04, -0.2, 1.45E-04, 0
1.45E-04, 0.4, 1.45E-04, 0.2, 1.45E-04, 0
1.45E-04, 0.2, 1.45E-04, 0, 1.45E-04, 0.2
1.45E-04, 0, 1.45E-04, 0.2, 1.45E-04, 0
1.45E-04, 0.4, 1.45E-04, 0.2, 1.45E-04, 0.2
1.45E-04, 0.2, 1.45E-04, 0.4, 1.45E-04, 0.2
1.45E-04, -0.2, 1.45E-04, 0.2, 1.45E-04, 0.4
1.45E-04, 0.2, 1.45E-04, 0.2, 1.45E-04, 0
1.45E-04, 0.2, 1.45E-04, 0, 1.45E-04, -0.2
1.45E-04, 0.2, 1.45E-04, 0.2, 1.45E-04, 0.2
1.45E-04, -0.2, 1.45E-04, -0.2, 1.45E-04, -0.2
1.45E-04, -0.2, 1.45E-04, 0, 1.45E-04, 0
1.45E-04, 0.2, 1.45E-04, 0.2, 1.45E-04, 0
1.45E-04, 0, 1.45E-04, 0.2, 1.45E-04, 0.2
1.45E-04, 0, 1.45E-04, 0.2, 1.45E-04, 0
1.45E-04, 0, 1.45E-04, 0.2, 1.45E-04, 0.2
1.45E-04, 0.2, 1.45E-04, 0.2, 1.45E-04, 0
1.45E-04, -0.2, 1.45E-04, 0.4, 1.45E-04, 0.4
1.45E-04, 0.2, 1.45E-04, 0.2, 1.45E-04, 0.2
1.45E-04, 0, 1.45E-04, 0.2, 1.45E-04, 0.2
1.45E-04, -0.2, 1.45E-04, 0.2, 1.45E-04, 0
1.45E-04, 0, 1.45E-04, 0.2, 1.45E-04, 0.4
1.45E-04, 0, 1.45E-04, 0.2, 1.45E-04, 0.2
1.45E-04, 0, 1.45E-04, 0, 1.45E-04, 0
1.45E-04, 0.2, 1.45E-04, 0.2, 1.45E-04, -0.2
1.45E-04, 0, 1.45E-04, 0.2, 1.45E-04, 0.4
1.45E-04, 0.2, 1.45E-04, 0.2, 1.45E-04, 0.2
1.45E-04, 0.2, 1.45E-04, 0.4, 1.45E-04, 0
1.45E-04, 0, 1.45E-04, 0.4, 1.45E-04, 0
1.46E-04, 0, 1.46E-04, 0, 1.46E-04, 0.4
1.46E-04, -0.2, 1.46E-04, 0, 1.46E-04, 0.4
1.46E-04, 0.2, 1.46E-04, 0, 1.46E-04, -0.2
1.46E-04, -0.2, 1.46E-04, 0, 1.46E-04, 0.2
1.46E-04, 0, 1.46E-04, 0.4, 1.46E-04, 0.2
1.46E-04, 0.2, 1.46E-04, 0.4, 1.46E-04, 0.4
1.46E-04, 0.2, 1.46E-04, 0.2, 1.46E-04, 0
1.46E-04, 0.2, 1.46E-04, 0.2, 1.46E-04, 0
1.46E-04, 0, 1.46E-04, 0.2, 1.46E-04, 0.2
1.46E-04, -0.2, 1.46E-04, 0.4, 1.46E-04, 0.4
1.46E-04, 0.4, 1.46E-04, 0, 1.46E-04, 0.4
1.46E-04, 0.2, 1.46E-04, 0.2, 1.46E-04, 0
1.46E-04, 0.2, 1.46E-04, 0.4, 1.46E-04, -0.2
1.46E-04, 0, 1.46E-04, 0.4, 1.46E-04, 0
1.46E-04, 0, 1.46E-04, 0.2, 1.46E-04, 0.2
1.46E-04, -0.2, 1.46E-04, 0.4, 1.46E-04, 0
1.46E-04, 0.4, 1.46E-04, 0.2, 1.46E-04, 0
1.46E-04, 0, 1.46E-04, 0.2, 1.46E-04, 0.2
1.46E-04, 0.4, 1.46E-04, 0.4, 1.46E-04, 0
1.46E-04, 0, 1.46E-04, 0.2, 1.46E-04, 0
1.46E-04, 0, 1.46E-04, 0, 1.46E-04, 0
1.46E-04, 0.2, 1.46E-04, 0, 1.46E-04, 0.2
1.46E-04, 0.4, 1.46E-04, 0, 1.46E-04, 0
1.46E-04, 0, 1.46E-04, 0, 1.46E-04, 0.2
1.46E-04, 0.4, 1.46E-04, 0, 1.46E-04, 0.2
1.46E-04, 0.2, 1.46E-04, 0.4, 1.46E-04, 0.2
1.46E-04, 0.4, 1.46E-04, 0.2, 1.46E-04, 0
1.46E-04, 0.2, 1.46E-04, 0.4, 1.46E-04, 0.4
1.46E-04, -0.2, 1.46E-04, 0.2, 1.46E-04, 0.2
1.46E-04, 0, 1.46E-04, 0, 1.46E-04, 0.6
1.46E-04, 0, 1.46E-04, 0.4, 1.46E-04, 0
1.46E-04, 0.2, 1.46E-04, 0, 1.46E-04, 0.2
1.46E-04, 0.4, 1.46E-04, -0.2, 1.46E-04, 0
1.46E-04, 0, 1.46E-04, 0.4, 1.46E-04, 0.2
1.46E-04, 0, 1.46E-04, 0.4, 1.46E-04, 0
1.46E-04, -0.2, 1.46E-04, 0.2, 1.46E-04, 0
1.46E-04, 0, 1.46E-04, 0, 1.46E-04, 0.2
1.46E-04, 0, 1.46E-04, 0.2, 1.46E-04, 0.2
1.46E-04, -0.2, 1.46E-04, 0, 1.46E-04, 0.2
1.46E-04, 0.2, 1.46E-04, 0, 1.46E-04, 0.4
1.46E-04, 0.2, 1.46E-04, 0, 1.46E-04, -0.2
1.46E-04, 0.4, 1.46E-04, 0, 1.46E-04, 0
1.46E-04, 0.2, 1.46E-04, 0, 1.46E-04, 0
1.46E-04, 0, 1.46E-04, 0.2, 1.46E-04, 0.2
1.46E-04, 0, 1.46E-04, 0, 1.46E-04, 0.2
1.46E-04, 0, 1.46E-04, 0.2, 1.46E-04, 0.2
1.46E-04, 0.2, 1.46E-04, 0.4, 1.46E-04, 0
1.46E-04, 0, 1.46E-04, 0, 1.46E-04, 0.2
1.46E-04, 0, 1.46E-04, 0.2, 1.46E-04, 0.2
1.46E-04, 0.2, 1.46E-04, 0.2, 1.46E-04, 0
1.47E-04, 0.2, 1.47E-04, 0.4, 1.47E-04, 0
1.47E-04, 0.2, 1.47E-04, -0.2, 1.47E-04, 0.4
1.47E-04, 0, 1.47E-04, 0.2, 1.47E-04, -0.2
1.47E-04, -0.2, 1.47E-04, 0.2, 1.47E-04, 0.2
1.47E-04, -0.2, 1.47E-04, 0.2, 1.47E-04, 0.2
1.47E-04, 0.2, 1.47E-04, 0.4, 1.47E-04, 0.2
1.47E-04, 0, 1.47E-04, 0, 1.47E-04, 0
1.47E-04, -0.2, 1.47E-04, 0, 1.47E-04, 0.2
1.47E-04, 0.2, 1.47E-04, 0.4, 1.47E-04, 0
1.47E-04, 0.6, 1.47E-04, 0.2, 1.47E-04, 0
1.47E-04, 0, 1.47E-04, 0, 1.47E-04, 0
1.47E-04, 0, 1.47E-04, 0.2, 1.47E-04, 0
1.47E-04, 0.4, 1.47E-04, 0, 1.47E-04, -0.4
1.47E-04, 0.2, 1.47E-04, 0.4, 1.47E-04, 0.2
1.47E-04, 0.2, 1.47E-04, -0.2, 1.47E-04, 0.2
1.47E-04, 0.4, 1.47E-04, 0, 1.47E-04, 0.2
1.47E-04, 0.2, 1.47E-04, 0, 1.47E-04, 0.2
1.47E-04, 0, 1.47E-04, 0, 1.47E-04, 0
1.47E-04, 0, 1.47E-04, 0.4, 1.47E-04, 0
1.47E-04, 0.2, 1.47E-04, 0.2, 1.47E-04, 0
1.47E-04, 0.4, 1.47E-04, 0, 1.47E-04, 0
1.47E-04, 0, 1.47E-04, 0.2, 1.47E-04, 0
1.47E-04, -0.2, 1.47E-04, 0, 1.47E-04, -0.2
1.47E-04, 0, 1.47E-04, 0, 1.47E-04, 0
1.47E-04, 0.2, 1.47E-04, 0.2, 1.47E-04, 0.2
1.47E-04, 0.2, 1.47E-04, 0, 1.47E-04, 0
1.47E-04, 0.2, 1.47E-04, 0, 1.47E-04, 0.2
1.47E-04, 0.4, 1.47E-04, 0.2, 1.47E-04, 0
1.47E-04, 0.2, 1.47E-04, 0.2, 1.47E-04, 0
1.47E-04, 0.2, 1.47E-04, -0.2, 1.47E-04, 0.2
1.47E-04, 0, 1.47E-04, 0, 1.47E-04, 0.2
1.47E-04, 0, 1.47E-04, 0, 1.47E-04, 0.2
1.47E-04, 0.2, 1.47E-04, -0.2, 1.47E-04, -0.2
1.47E-04, 0.4, 1.47E-04, 0, 1.47E-04, 0.2
1.47E-04, 0.2, 1.47E-04, 0.2, 1.47E-04, 0.4
1.47E-04, 0.2, 1.47E-04, 0.2, 1.47E-04, 0.2
1.47E-04, 0.4, 1.47E-04, 0, 1.47E-04, 0
1.47E-04, 0.2, 1.47E-04, 0.2, 1.47E-04, 0.2
1.47E-04, 0, 1.47E-04, 0, 1.47E-04, 0.2
1.47E-04, -0.2, 1.47E-04, 0.4, 1.47E-04, 0.2
1.47E-04, 0.2, 1.47E-04, 0.2, 1.47E-04, 0.2
1.47E-04, 0.2, 1.47E-04, -0.2, 1.47E-04, -0.2
1.47E-04, 0, 1.47E-04, 0, 1.47E-04, 0.2
1.47E-04, 0.2, 1.47E-04, 0.2, 1.47E-04, 0.2
1.47E-04, 0, 1.47E-04, 0.2, 1.47E-04, 0.2
1.47E-04, -0.2, 1.47E-04, 0.2, 1.47E-04, 0.4
1.47E-04, 0, 1.47E-04, 0.2, 1.47E-04, 0
1.47E-04, 0.2, 1.47E-04, 0.4, 1.47E-04, 0.4
1.47E-04, 0, 1.47E-04, 0, 1.47E-04, 0.4
1.47E-04, -0.2, 1.47E-04, 0, 1.47E-04, 0.2
1.48E-04, 0, 1.48E-04, 0.4, 1.48E-04, 0.2
1.48E-04, 0.2, 1.48E-04, -0.4, 1.48E-04, -0.2
1.48E-04, 0.2, 1.48E-04, -0.2, 1.48E-04, 0.2
1.48E-04, 0, 1.48E-04, 0.2, 1.48E-04, 0.2
1.48E-04, 0, 1.48E-04, 0.2, 1.48E-04, 0.2
1.48E-04, -0.2, 1.48E-04, 0, 1.48E-04, 0
1.48E-04, 0.2, 1.48E-04, 0, 1.48E-04, 0.2
1.48E-04, 0.2, 1.48E-04, 0.2, 1.48E-04, -0.2
1.48E-04, -0.2, 1.48E-04, 0, 1.48E-04, -0.2
1.48E-04, 0, 1.48E-04, 0, 1.48E-04, -0.2
1.48E-04, 0, 1.48E-04, 0.4, 1.48E-04, 0.4
1.48E-04, 0, 1.48E-04, 0.4, 1.48E-04, 0
1.48E-04, 0.4, 1.48E-04, 0.2, 1.48E-04, 0.4
1.48E-04, 0, 1.48E-04, 0, 1.48E-04, 0
1.48E-04, 0.2, 1.48E-04, 0.4, 1.48E-04, -0.2
1.48E-04, 0.2, 1.48E-04, 0, 1.48E-04, 0.2
1.48E-04, -0.2, 1.48E-04, 0.2, 1.48E-04, 0
1.48E-04, 0, 1.48E-04, 0.2, 1.48E-04, 0.2
1.48E-04, 0, 1.48E-04, 0.2, 1.48E-04, 0.2
1.48E-04, 0.2, 1.48E-04, 0.2, 1.48E-04, 0
1.48E-04, 0.2, 1.48E-04, 0, 1.48E-04, 0.2
1.48E-04, -0.2, 1.48E-04, 0, 1.48E-04, -0.2
1.48E-04, 0.4, 1.48E-04, 0.2, 1.48E-04, 0.2
1.48E-04, 0, 1.48E-04, 0.4, 1.48E-04, 0
1.48E-04, 0, 1.48E-04, 0.2, 1.48E-04, 0.2
1.48E-04, 0, 1.48E-04, -0.2, 1.48E-04, 0.2
1.48E-04, 0, 1.48E-04, -0.2, 1.48E-04, 0.4
1.48E-04, 0, 1.48E-04, 0.2, 1.48E-04, 0
1.48E-04, 0.4, 1.48E-04, 0, 1.48E-04, 0.2
1.48E-04, 0, 1.48E-04, 0, 1.48E-04, 0.2
1.48E-04, 0.2, 1.48E-04, 0.4, 1.48E-04, 0.4
1.48E-04, 0, 1.48E-04, 0, 1.48E-04, -0.2
1.48E-04, 0.2, 1.48E-04, 0, 1.48E-04, 0
1.48E-04, 0.2, 1.48E-04, 0, 1.48E-04, 0.6
1.48E-04, 0.2, 1.48E-04, 0.2, 1.48E-04, 0
1.48E-04, 0, 1.48E-04, 0.2, 1.48E-04, 0
1.48E-04, 0.2, 1.48E-04, 0.2, 1.48E-04, 0.2
1.48E-04, 0.2, 1.48E-04, -0.2, 1.48E-04, 0
1.48E-04, 0.2, 1.48E-04, 0.2, 1.48E-04, 0.2
1.48E-04, 0.2, 1.48E-04, 0, 1.48E-04, -0.2
1.48E-04, 0, 1.48E-04, 0, 1.48E-04, 0.2
1.48E-04, 0, 1.48E-04, 0.4, 1.48E-04, 0.4
1.48E-04, 0.6, 1.48E-04, 0, 1.48E-04, 0
1.48E-04, 0.6, 1.48E-04, -0.2, 1.48E-04, 0
1.48E-04, 0.2, 1.48E-04, 0, 1.48E-04, 0.2
1.48E-04, 0.4, 1.48E-04, 0.2, 1.48E-04, 0.2
1.48E-04, 0.2, 1.48E-04, 0.2, 1.48E-04, 0
1.48E-04, 0.2, 1.48E-04, 0, 1.48E-04, 0.2
1.48E-04, 0.2, 1.48E-04, 0.2, 1.48E-04, 0.2
1.48E-04, -0.2, 1.48E-04, 0.4, 1.48E-04, -0.2
1.49E-04, 0, 1.49E-04, 0, 1.49E-04, 0
1.49E-04, 0, 1.49E-04, 0, 1.49E-04, 0
1.49E-04, 0.2, 1.49E-04, 0, 1.49E-04, 0
1.49E-04, 0, 1.49E-04, 0, 1.49E-04, 0
1.49E-04, 0.4, 1.49E-04, 0, 1.49E-04, 0
1.49E-04, 0, 1.49E-04, 0.2, 1.49E-04, -0.2
1.49E-04, 0.4, 1.49E-04, 0.4, 1.49E-04, 0.2
1.49E-04, 0, 1.49E-04, 0, 1.49E-04, 0
1.49E-04, -0.2, 1.49E-04, 0, 1.49E-04, -0.4
1.49E-04, -0.2, 1.49E-04, 0.2, 1.49E-04, 0.2
1.49E-04, 0, 1.49E-04, 0, 1.49E-04, 0.2
1.49E-04, 0.2, 1.49E-04, 0, 1.49E-04, 0.2
1.49E-04, 0.4, 1.49E-04, 0.2, 1.49E-04, 0
1.49E-04, 0.4, 1.49E-04, 0.2, 1.49E-04, 0.2
1.49E-04, 0.2, 1.49E-04, 0.2, 1.49E-04, 0.6
1.49E-04, 0, 1.49E-04, 0, 1.49E-04, 0.2
1.49E-04, 0.2, 1.49E-04, 0.2, 1.49E-04, 0.2
1.49E-04, 0, 1.49E-04, 0.2, 1.49E-04, 0.4
1.49E-04, 0.2, 1.49E-04, 0, 1.49E-04, 0
1.49E-04, 0.2, 1.49E-04, -0.2, 1.49E-04, 0.2
1.49E-04, -0.2, 1.49E-04, 0.2, 1.49E-04, -0.2
1.49E-04, 0, 1.49E-04, 0, 1.49E-04, 0.6
1.49E-04, 0.2, 1.49E-04, 0.4, 1.49E-04, 0.2
1.49E-04, 0.2, 1.49E-04, 0.2, 1.49E-04, 0.4
1.49E-04, -0.2, 1.49E-04, -0.2, 1.49E-04, 0
1.49E-04, 0.2, 1.49E-04, 0.4, 1.49E-04, 0.2
1.49E-04, 0.2, 1.49E-04, 0.2, 1.49E-04, 0.4
1.49E-04, 0, 1.49E-04, 0, 1.49E-04, 0.2
1.49E-04, 0.2, 1.49E-04, 0.4, 1.49E-04, 0.2
1.49E-04, 0.2, 1.49E-04, 0, 1.49E-04, 0.2
1.49E-04, 0.2, 1.49E-04, 0, 1.49E-04, 0
1.49E-04, 0, 1.49E-04, 0.2, 1.49E-04, -0.2
1.49E-04, 0.4, 1.49E-04, 0.2, 1.49E-04, 0.2
1.49E-04, 0, 1.49E-04, 0.2, 1.49E-04, 0
1.49E-04, -0.2, 1.49E-04, 0.2, 1.49E-04, 0
1.49E-04, -0.2, 1.49E-04, 0.2, 1.49E-04, 0.2
1.49E-04, 0.2, 1.49E-04, -0.2, 1.49E-04, 0
1.49E-04, 0, 1.49E-04, 0.2, 1.49E-04, 0.2
